filename,uniprot_id
AF-A0A337S430-F1-model_v6.pdb,A0A337S430
AF-M3WLC3-F1-model_v6.pdb,M3WLC3
AF-A0A7F8QLZ4-F1-model_v6.pdb,A0A7F8QLZ4
AF-A0A2I2UPZ8-F1-model_v6.pdb,A0A2I2UPZ8
AF-M3WYM9-F1-model_v6.pdb,M3WYM9
AF-A0A5F5XGS9-F1-model_v6.pdb,A0A5F5XGS9
AF-M3VYS8-F1-model_v6.pdb,M3VYS8
AF-A0A7F8PWI7-F1-model_v6.pdb,A0A7F8PWI7
AF-A0A337S3Y1-F1-model_v6.pdb,A0A337S3Y1
AF-A0A5F5XLU1-F1-model_v6.pdb,A0A5F5XLU1
AF-A0A5F5XC69-F1-model_v6.pdb,A0A5F5XC69
AF-A0A337S7N2-F1-model_v6.pdb,A0A337S7N2
AF-A0A2I2U0K9-F1-model_v6.pdb,A0A2I2U0K9
AF-A0A5F5XWG2-F1-model_v6.pdb,A0A5F5XWG2
AF-A0A5F5XDB1-F1-model_v6.pdb,A0A5F5XDB1
AF-A0A2U3XCZ6-F1-model_v6.pdb,A0A2U3XCZ6
AF-A0A7F8RII4-F1-model_v6.pdb,A0A7F8RII4
AF-A0A2U3YTU7-F1-model_v6.pdb,A0A2U3YTU7
AF-A0A7F8QN41-F1-model_v6.pdb,A0A7F8QN41
AF-A0A337SFZ0-F1-model_v6.pdb,A0A337SFZ0
AF-A0A5F5XV84-F1-model_v6.pdb,A0A5F5XV84
AF-A0A2U3Y5L9-F1-model_v6.pdb,A0A2U3Y5L9
AF-A0A337S005-F1-model_v6.pdb,A0A337S005
AF-A0A5F5XLL1-F1-model_v6.pdb,A0A5F5XLL1
AF-M3WUF7-F1-model_v6.pdb,M3WUF7
AF-A0A5F5Y3X7-F1-model_v6.pdb,A0A5F5Y3X7
AF-A0A337SS17-F1-model_v6.pdb,A0A337SS17
AF-A0A337S2D5-F1-model_v6.pdb,A0A337S2D5
AF-A0A5F5XHI3-F1-model_v6.pdb,A0A5F5XHI3
AF-A0A5F5XHJ0-F1-model_v6.pdb,A0A5F5XHJ0
AF-A0A2Y9HY59-F1-model_v6.pdb,A0A2Y9HY59
AF-A0A2Y9HWH6-F1-model_v6.pdb,A0A2Y9HWH6
AF-A0A2Y9GR74-F1-model_v6.pdb,A0A2Y9GR74
AF-A0A8M1MWF0-F1-model_v6.pdb,A0A8M1MWF0
AF-A0A8M1M8X6-F1-model_v6.pdb,A0A8M1M8X6
AF-A0A2I2U4E6-F1-model_v6.pdb,A0A2I2U4E6
AF-A0A8M1MLH2-F1-model_v6.pdb,A0A8M1MLH2
AF-A0A8M1MK48-F1-model_v6.pdb,A0A8M1MK48
AF-A0A2Y9HY55-F1-model_v6.pdb,A0A2Y9HY55
AF-A0A2Y9I817-F1-model_v6.pdb,A0A2Y9I817
AF-A0A8M1MMB3-F1-model_v6.pdb,A0A8M1MMB3
AF-A0A5F5XQN5-F1-model_v6.pdb,A0A5F5XQN5
AF-A0A2Y9HRM5-F1-model_v6.pdb,A0A2Y9HRM5
AF-A0A2Y9GKN9-F1-model_v6.pdb,A0A2Y9GKN9
AF-A0A8M1MK60-F1-model_v6.pdb,A0A8M1MK60
AF-A0A8M1M1N6-F1-model_v6.pdb,A0A8M1M1N6
AF-A0A8M1MGQ8-F1-model_v6.pdb,A0A8M1MGQ8
AF-A0A8M1MG66-F1-model_v6.pdb,A0A8M1MG66
AF-A0A2Y9I6U3-F1-model_v6.pdb,A0A2Y9I6U3
AF-A0A8M1MDZ3-F1-model_v6.pdb,A0A8M1MDZ3
AF-L8I569-F1-model_v6.pdb,L8I569
AF-A0A8M1MUI1-F1-model_v6.pdb,A0A8M1MUI1
AF-A0A8M1MX05-F1-model_v6.pdb,A0A8M1MX05
AF-A0A2Y9I293-F1-model_v6.pdb,A0A2Y9I293
AF-A0A2Y9HPT1-F1-model_v6.pdb,A0A2Y9HPT1
AF-A0A2Y9HR84-F1-model_v6.pdb,A0A2Y9HR84
AF-A0A2Y9HRN2-F1-model_v6.pdb,A0A2Y9HRN2
AF-A0A2Y9IEN7-F1-model_v6.pdb,A0A2Y9IEN7
AF-A0A455AGE5-F1-model_v6.pdb,A0A455AGE5
AF-A0A2Y9EKZ8-F1-model_v6.pdb,A0A2Y9EKZ8
AF-A0A2Y9SSE5-F1-model_v6.pdb,A0A2Y9SSE5
AF-A0A9W2WFG1-F1-model_v6.pdb,A0A9W2WFG1
AF-A0A2Y9H160-F1-model_v6.pdb,A0A2Y9H160
AF-A0A2Y9SZH4-F1-model_v6.pdb,A0A2Y9SZH4
AF-A0A455BCJ3-F1-model_v6.pdb,A0A455BCJ3
AF-A0A2Y9IDF6-F1-model_v6.pdb,A0A2Y9IDF6
AF-A0A2Y9HPN5-F1-model_v6.pdb,A0A2Y9HPN5
AF-A0A2Y9SSP5-F1-model_v6.pdb,A0A2Y9SSP5
AF-A0A2Y9HRN5-F1-model_v6.pdb,A0A2Y9HRN5
AF-A0A2Y9SUI9-F1-model_v6.pdb,A0A2Y9SUI9
AF-A0A2Y9SH13-F1-model_v6.pdb,A0A2Y9SH13
AF-A0A2Y9F360-F1-model_v6.pdb,A0A2Y9F360
AF-A0A2Y9HWI4-F1-model_v6.pdb,A0A2Y9HWI4
AF-F7F0Q4-F1-model_v6.pdb,F7F0Q4
AF-A0A455C218-F1-model_v6.pdb,A0A455C218
AF-A0A455BCF2-F1-model_v6.pdb,A0A455BCF2
AF-A0A9W2WWM0-F1-model_v6.pdb,A0A9W2WWM0
AF-A0A9W2WD68-F1-model_v6.pdb,A0A9W2WD68
AF-F7B7Q4-F1-model_v6.pdb,F7B7Q4
AF-A0A2Y9F0F2-F1-model_v6.pdb,A0A2Y9F0F2
AF-A0A9W2WEF5-F1-model_v6.pdb,A0A9W2WEF5
AF-A0A2Y9EMW9-F1-model_v6.pdb,A0A2Y9EMW9
AF-F7FMK0-F1-model_v6.pdb,F7FMK0
AF-A0A455C1T8-F1-model_v6.pdb,A0A455C1T8
AF-A0A455C1L7-F1-model_v6.pdb,A0A455C1L7
AF-A0A2Y9TAD3-F1-model_v6.pdb,A0A2Y9TAD3
AF-A0A9W2WF96-F1-model_v6.pdb,A0A9W2WF96
AF-A0A9W2X326-F1-model_v6.pdb,A0A9W2X326
AF-A0A2Y9F6P3-F1-model_v6.pdb,A0A2Y9F6P3
AF-A0A9W2WE27-F1-model_v6.pdb,A0A9W2WE27
AF-F6XG79-F1-model_v6.pdb,F6XG79
AF-F7EFL9-F1-model_v6.pdb,F7EFL9
AF-A0A9W2WDM1-F1-model_v6.pdb,A0A9W2WDM1
AF-A0A2Y9SWX2-F1-model_v6.pdb,A0A2Y9SWX2
AF-A0A9W2X6A9-F1-model_v6.pdb,A0A9W2X6A9
AF-A0A2Y9SSZ2-F1-model_v6.pdb,A0A2Y9SSZ2
AF-A0A2Y9F345-F1-model_v6.pdb,A0A2Y9F345
AF-A0A455AJJ3-F1-model_v6.pdb,A0A455AJJ3
AF-A0A455BIG8-F1-model_v6.pdb,A0A455BIG8
AF-A0A2Y9TFI8-F1-model_v6.pdb,A0A2Y9TFI8
AF-A0A2Y9S423-F1-model_v6.pdb,A0A2Y9S423
AF-A0A5F8GBI2-F1-model_v6.pdb,A0A5F8GBI2
AF-A0A2Y9FUH6-F1-model_v6.pdb,A0A2Y9FUH6
AF-A0A2K5EI97-F1-model_v6.pdb,A0A2K5EI97
AF-A0A096MMA0-F1-model_v6.pdb,A0A096MMA0
AF-A0A2Y9FAE5-F1-model_v6.pdb,A0A2Y9FAE5
AF-A0A9W2WQ54-F1-model_v6.pdb,A0A9W2WQ54
AF-A0A2K5D1F2-F1-model_v6.pdb,A0A2K5D1F2
AF-A0A9W2WU62-F1-model_v6.pdb,A0A9W2WU62
AF-A0A9W2WQE3-F1-model_v6.pdb,A0A9W2WQE3
AF-A0A8I5NJW3-F1-model_v6.pdb,A0A8I5NJW3
AF-A0A096NGJ4-F1-model_v6.pdb,A0A096NGJ4
AF-A0A8I5NBE3-F1-model_v6.pdb,A0A8I5NBE3
AF-A0A9W2WKP1-F1-model_v6.pdb,A0A9W2WKP1
AF-A0A2K5CG14-F1-model_v6.pdb,A0A2K5CG14
AF-A0A9W2X3Q4-F1-model_v6.pdb,A0A9W2X3Q4
AF-A0A2K5ECU0-F1-model_v6.pdb,A0A2K5ECU0
AF-A0A2Y9SJS5-F1-model_v6.pdb,A0A2Y9SJS5
AF-A0A2K5F5B2-F1-model_v6.pdb,A0A2K5F5B2
AF-A0A2K5DTE2-F1-model_v6.pdb,A0A2K5DTE2
AF-A0A096P2S1-F1-model_v6.pdb,A0A096P2S1
AF-A0A2K5D3U2-F1-model_v6.pdb,A0A2K5D3U2
AF-A0A2K5D3T2-F1-model_v6.pdb,A0A2K5D3T2
AF-A0A8C4KZU9-F1-model_v6.pdb,A0A8C4KZU9
AF-A0A2K5D3T9-F1-model_v6.pdb,A0A2K5D3T9
AF-A0A8I5R541-F1-model_v6.pdb,A0A8I5R541
AF-A0A096N175-F1-model_v6.pdb,A0A096N175
AF-A0A8I5MYH3-F1-model_v6.pdb,A0A8I5MYH3
AF-A0A2I3M6S8-F1-model_v6.pdb,A0A2I3M6S8
AF-A0A2K5D1F4-F1-model_v6.pdb,A0A2K5D1F4
AF-A0A2K5EJZ8-F1-model_v6.pdb,A0A2K5EJZ8
AF-A0A2K5D1G5-F1-model_v6.pdb,A0A2K5D1G5
AF-A0A2K5EH88-F1-model_v6.pdb,A0A2K5EH88
AF-A0A2I3MYN3-F1-model_v6.pdb,A0A2I3MYN3
AF-A0A8I5NFI8-F1-model_v6.pdb,A0A8I5NFI8
AF-A0A2K5EPK6-F1-model_v6.pdb,A0A2K5EPK6
AF-A0A096NK75-F1-model_v6.pdb,A0A096NK75
AF-A0A096NT56-F1-model_v6.pdb,A0A096NT56
AF-A0A096N6U5-F1-model_v6.pdb,A0A096N6U5
AF-A0A2K5EPN0-F1-model_v6.pdb,A0A2K5EPN0
AF-A0A096P5R5-F1-model_v6.pdb,A0A096P5R5
AF-A0A8C4PQ28-F1-model_v6.pdb,A0A8C4PQ28
AF-A0A2I3LIJ9-F1-model_v6.pdb,A0A2I3LIJ9
AF-A0A2K5CK84-F1-model_v6.pdb,A0A2K5CK84
AF-A9X1B3-F1-model_v6.pdb,A9X1B3
AF-A0A096MNP0-F1-model_v6.pdb,A0A096MNP0
AF-A0A2K5EI83-F1-model_v6.pdb,A0A2K5EI83
AF-A0A2K5BY63-F1-model_v6.pdb,A0A2K5BY63
AF-A0A2K5CBE3-F1-model_v6.pdb,A0A2K5CBE3
AF-A0A2K5DCU5-F1-model_v6.pdb,A0A2K5DCU5
AF-A0A2I3MJS2-F1-model_v6.pdb,A0A2I3MJS2
AF-A0A2K5CBE7-F1-model_v6.pdb,A0A2K5CBE7
AF-A0A096NQJ3-F1-model_v6.pdb,A0A096NQJ3
AF-A0A2I3N6G6-F1-model_v6.pdb,A0A2I3N6G6
AF-A0A8C4PQK5-F1-model_v6.pdb,A0A8C4PQK5
AF-A0A8C4MWP5-F1-model_v6.pdb,A0A8C4MWP5
AF-A0A2K5EI35-F1-model_v6.pdb,A0A2K5EI35
AF-A0A096MS53-F1-model_v6.pdb,A0A096MS53
AF-A0A0A0MW78-F1-model_v6.pdb,A0A0A0MW78
AF-A0A8C4LRC8-F1-model_v6.pdb,A0A8C4LRC8
AF-A0A8C4LFP4-F1-model_v6.pdb,A0A8C4LFP4
AF-A0A096NHW8-F1-model_v6.pdb,A0A096NHW8
AF-A0A2I3M4U2-F1-model_v6.pdb,A0A2I3M4U2
AF-A0A096MN94-F1-model_v6.pdb,A0A096MN94
AF-A0A2K5C527-F1-model_v6.pdb,A0A2K5C527
AF-A0A096N817-F1-model_v6.pdb,A0A096N817
AF-A0A2K5DCT0-F1-model_v6.pdb,A0A2K5DCT0
AF-A0A2K5EFT8-F1-model_v6.pdb,A0A2K5EFT8
AF-A0A2K5BY99-F1-model_v6.pdb,A0A2K5BY99
AF-A0A096NBM8-F1-model_v6.pdb,A0A096NBM8
AF-A0A2K5BY80-F1-model_v6.pdb,A0A2K5BY80
AF-A0A8I5NVX0-F1-model_v6.pdb,A0A8I5NVX0
AF-A0A2I3MTS7-F1-model_v6.pdb,A0A2I3MTS7
AF-A0A8I5NE93-F1-model_v6.pdb,A0A8I5NE93
AF-A0A8I5N904-F1-model_v6.pdb,A0A8I5N904
AF-A0A2I3LNS6-F1-model_v6.pdb,A0A2I3LNS6
AF-A0A2K5CEE7-F1-model_v6.pdb,A0A2K5CEE7
AF-A0A2I3LXF0-F1-model_v6.pdb,A0A2I3LXF0
AF-A0A096P5B8-F1-model_v6.pdb,A0A096P5B8
AF-A0A2K5DD48-F1-model_v6.pdb,A0A2K5DD48
AF-A0A8I5NLD3-F1-model_v6.pdb,A0A8I5NLD3
AF-A0A096MN15-F1-model_v6.pdb,A0A096MN15
AF-A0A2K5D1G1-F1-model_v6.pdb,A0A2K5D1G1
AF-A0A096N8I7-F1-model_v6.pdb,A0A096N8I7
AF-A0A2K5CII6-F1-model_v6.pdb,A0A2K5CII6
AF-A0A8I5N018-F1-model_v6.pdb,A0A8I5N018
AF-A0A2K5C4N5-F1-model_v6.pdb,A0A2K5C4N5
AF-A0A2I3MD36-F1-model_v6.pdb,A0A2I3MD36
AF-A0A2K5CIP9-F1-model_v6.pdb,A0A2K5CIP9
AF-A0A2K5EK06-F1-model_v6.pdb,A0A2K5EK06
AF-A0A2K5CEX1-F1-model_v6.pdb,A0A2K5CEX1
AF-A0A2K5F835-F1-model_v6.pdb,A0A2K5F835
AF-A0A2K5CMA1-F1-model_v6.pdb,A0A2K5CMA1
AF-A0A2I3LP21-F1-model_v6.pdb,A0A2I3LP21
AF-A0A8C4M7A0-F1-model_v6.pdb,A0A8C4M7A0
AF-A0A8C4M0A2-F1-model_v6.pdb,A0A8C4M0A2
AF-A0A8I5NR64-F1-model_v6.pdb,A0A8I5NR64
AF-A0A096NFR9-F1-model_v6.pdb,A0A096NFR9
AF-A0A8C4M2U2-F1-model_v6.pdb,A0A8C4M2U2
AF-A0A2K5CMM8-F1-model_v6.pdb,A0A2K5CMM8
AF-A0A8B7ESV6-F1-model_v6.pdb,A0A8B7ESV6
AF-A0A8B7FXK8-F1-model_v6.pdb,A0A8B7FXK8
AF-A0A8B7FRN0-F1-model_v6.pdb,A0A8B7FRN0
AF-A0A8B7FQ36-F1-model_v6.pdb,A0A8B7FQ36
AF-G3WR68-F1-model_v6.pdb,G3WR68
AF-A0A8B7FRQ9-F1-model_v6.pdb,A0A8B7FRQ9
AF-A0A8B7HW12-F1-model_v6.pdb,A0A8B7HW12
AF-A0A8B7G813-F1-model_v6.pdb,A0A8B7G813
AF-A0A2K5DEK8-F1-model_v6.pdb,A0A2K5DEK8
AF-A0A8B7WZC8-F1-model_v6.pdb,A0A8B7WZC8
AF-A0A2K5CES9-F1-model_v6.pdb,A0A2K5CES9
AF-A0A8B7F072-F1-model_v6.pdb,A0A8B7F072
AF-A0A8B7G0Z7-F1-model_v6.pdb,A0A8B7G0Z7
AF-A0A8B7G0Z0-F1-model_v6.pdb,A0A8B7G0Z0
AF-A0A8B7G601-F1-model_v6.pdb,A0A8B7G601
AF-A0A8C5XK70-F1-model_v6.pdb,A0A8C5XK70
AF-A0A8B7F2I1-F1-model_v6.pdb,A0A8B7F2I1
AF-A0A8C5W1L7-F1-model_v6.pdb,A0A8C5W1L7
AF-A0A8B7EYM8-F1-model_v6.pdb,A0A8B7EYM8
AF-A0A8B7X2M8-F1-model_v6.pdb,A0A8B7X2M8
AF-A0A8B7WKE1-F1-model_v6.pdb,A0A8B7WKE1
AF-A0A8B7FCM4-F1-model_v6.pdb,A0A8B7FCM4
AF-A0A8B7GV56-F1-model_v6.pdb,A0A8B7GV56
AF-A0A8C5XBN3-F1-model_v6.pdb,A0A8C5XBN3
AF-G3W723-F1-model_v6.pdb,G3W723
AF-A0A8C5V633-F1-model_v6.pdb,A0A8C5V633
AF-A0A8B7F3R5-F1-model_v6.pdb,A0A8B7F3R5
AF-A0A8B7G953-F1-model_v6.pdb,A0A8B7G953
AF-A0A8B7G5F5-F1-model_v6.pdb,A0A8B7G5F5
AF-A0A8B7EL50-F1-model_v6.pdb,A0A8B7EL50
AF-A0A8B7HPN9-F1-model_v6.pdb,A0A8B7HPN9
AF-A0A8B7ENA0-F1-model_v6.pdb,A0A8B7ENA0
AF-A0A8B7GHI3-F1-model_v6.pdb,A0A8B7GHI3
AF-A0A8B7FCW1-F1-model_v6.pdb,A0A8B7FCW1
AF-A0A8B7GCU4-F1-model_v6.pdb,A0A8B7GCU4
AF-A0A8B7EPG8-F1-model_v6.pdb,A0A8B7EPG8
AF-A0A8B7EQ09-F1-model_v6.pdb,A0A8B7EQ09
AF-A0A8B7G3R4-F1-model_v6.pdb,A0A8B7G3R4
AF-A0A8B7G1C8-F1-model_v6.pdb,A0A8B7G1C8
AF-A0A8B7F418-F1-model_v6.pdb,A0A8B7F418
AF-A0A8B7WVN1-F1-model_v6.pdb,A0A8B7WVN1
AF-A0A8B7GHT9-F1-model_v6.pdb,A0A8B7GHT9
AF-A0A8B7FSQ9-F1-model_v6.pdb,A0A8B7FSQ9
AF-A0A8B7WY42-F1-model_v6.pdb,A0A8B7WY42
AF-A0A8C5UZQ6-F1-model_v6.pdb,A0A8C5UZQ6
AF-A0A8B7G037-F1-model_v6.pdb,A0A8B7G037
AF-A0A8B7G574-F1-model_v6.pdb,A0A8B7G574
AF-A0A8B7GG06-F1-model_v6.pdb,A0A8B7GG06
AF-A0A8B7X4E1-F1-model_v6.pdb,A0A8B7X4E1
AF-A0A8B7FPW5-F1-model_v6.pdb,A0A8B7FPW5
AF-A0A8B7GMZ7-F1-model_v6.pdb,A0A8B7GMZ7
AF-A0A8B7GHN3-F1-model_v6.pdb,A0A8B7GHN3
AF-A0A8B7X7U0-F1-model_v6.pdb,A0A8B7X7U0
AF-A0A8C5URC2-F1-model_v6.pdb,A0A8C5URC2
AF-A0A8B7WNX6-F1-model_v6.pdb,A0A8B7WNX6
AF-A0A8B7F4E7-F1-model_v6.pdb,A0A8B7F4E7
AF-A0A7N4NNA9-F1-model_v6.pdb,A0A7N4NNA9
AF-A0A8B7F2E4-F1-model_v6.pdb,A0A8B7F2E4
AF-A0A8B7HKM9-F1-model_v6.pdb,A0A8B7HKM9
AF-A0A7N4NT26-F1-model_v6.pdb,A0A7N4NT26
AF-A0A8B7G012-F1-model_v6.pdb,A0A8B7G012
AF-A0A8B7WTV4-F1-model_v6.pdb,A0A8B7WTV4
AF-A0A8B7FPV5-F1-model_v6.pdb,A0A8B7FPV5
AF-A0A8C5V0S3-F1-model_v6.pdb,A0A8C5V0S3
AF-A0A8B7HQI3-F1-model_v6.pdb,A0A8B7HQI3
AF-A0A8C5V4T7-F1-model_v6.pdb,A0A8C5V4T7
AF-A0A8B7EVP4-F1-model_v6.pdb,A0A8B7EVP4
AF-A0A8B7X143-F1-model_v6.pdb,A0A8B7X143
AF-A0A8B7X0D1-F1-model_v6.pdb,A0A8B7X0D1
AF-A0A8B7HJW6-F1-model_v6.pdb,A0A8B7HJW6
AF-A0A8B7EWW7-F1-model_v6.pdb,A0A8B7EWW7
AF-A0A8B7G2X0-F1-model_v6.pdb,A0A8B7G2X0
AF-A0A8B7I0R5-F1-model_v6.pdb,A0A8B7I0R5
AF-A0A8B7HLM6-F1-model_v6.pdb,A0A8B7HLM6
AF-A0A8B7G492-F1-model_v6.pdb,A0A8B7G492
AF-A0A8B7ERP1-F1-model_v6.pdb,A0A8B7ERP1
AF-A0A8B7G053-F1-model_v6.pdb,A0A8B7G053
AF-A0A8B7EUY1-F1-model_v6.pdb,A0A8B7EUY1
AF-A0A8B7F2E5-F1-model_v6.pdb,A0A8B7F2E5
AF-A0A8B7H2U4-F1-model_v6.pdb,A0A8B7H2U4
AF-A0A8B7FBY6-F1-model_v6.pdb,A0A8B7FBY6
AF-A0A8B7HII2-F1-model_v6.pdb,A0A8B7HII2
AF-A0A8B7ENR8-F1-model_v6.pdb,A0A8B7ENR8
AF-A0A8B7X621-F1-model_v6.pdb,A0A8B7X621
AF-G3WAZ7-F1-model_v6.pdb,G3WAZ7
AF-A0A8B7F0S0-F1-model_v6.pdb,A0A8B7F0S0
AF-A0A8B7FGZ3-F1-model_v6.pdb,A0A8B7FGZ3
AF-A0A8B7FMG1-F1-model_v6.pdb,A0A8B7FMG1
AF-A0A8C5VIT0-F1-model_v6.pdb,A0A8C5VIT0
AF-A0A8B7GAM2-F1-model_v6.pdb,A0A8B7GAM2
AF-A0A8B7G4P9-F1-model_v6.pdb,A0A8B7G4P9
AF-A0A8B7HQI9-F1-model_v6.pdb,A0A8B7HQI9
AF-A0A8B7GTL2-F1-model_v6.pdb,A0A8B7GTL2
AF-A0A8B7X4T0-F1-model_v6.pdb,A0A8B7X4T0
AF-A0A8B7G045-F1-model_v6.pdb,A0A8B7G045
AF-A0A8B7HDJ1-F1-model_v6.pdb,A0A8B7HDJ1
AF-A0A8B7X369-F1-model_v6.pdb,A0A8B7X369
AF-A0A8B7FC81-F1-model_v6.pdb,A0A8B7FC81
AF-A0A8B7EYM7-F1-model_v6.pdb,A0A8B7EYM7
AF-A0A7N4PYR8-F1-model_v6.pdb,A0A7N4PYR8
AF-A0A8B7GJK9-F1-model_v6.pdb,A0A8B7GJK9
AF-A0A8B7G4M3-F1-model_v6.pdb,A0A8B7G4M3
AF-A0A8B7EUX6-F1-model_v6.pdb,A0A8B7EUX6
AF-A0A8B7I2E6-F1-model_v6.pdb,A0A8B7I2E6
AF-A0A8B7H4U7-F1-model_v6.pdb,A0A8B7H4U7
AF-A0A8B7G1D6-F1-model_v6.pdb,A0A8B7G1D6
AF-A0A8B7EWX2-F1-model_v6.pdb,A0A8B7EWX2
AF-A0A8B7X2M7-F1-model_v6.pdb,A0A8B7X2M7
AF-A0A8B7F0C2-F1-model_v6.pdb,A0A8B7F0C2
AF-A0A8B7F3R4-F1-model_v6.pdb,A0A8B7F3R4
AF-A0A8B7HH00-F1-model_v6.pdb,A0A8B7HH00
AF-A0A8B7HL25-F1-model_v6.pdb,A0A8B7HL25
AF-A0A7N4NTD3-F1-model_v6.pdb,A0A7N4NTD3
AF-A0A8B7WMI9-F1-model_v6.pdb,A0A8B7WMI9
AF-A0A8B7HAT4-F1-model_v6.pdb,A0A8B7HAT4
AF-A0A8B7G4M1-F1-model_v6.pdb,A0A8B7G4M1
AF-A0A8B7G9T6-F1-model_v6.pdb,A0A8B7G9T6
AF-A0A8B7X9H6-F1-model_v6.pdb,A0A8B7X9H6
AF-A0A8B7FE14-F1-model_v6.pdb,A0A8B7FE14
AF-A0A8B7GHJ2-F1-model_v6.pdb,A0A8B7GHJ2
AF-A0A8B7FRR7-F1-model_v6.pdb,A0A8B7FRR7
AF-A0A8B7EQ04-F1-model_v6.pdb,A0A8B7EQ04
AF-A0A8B7GP04-F1-model_v6.pdb,A0A8B7GP04
AF-G3X0P4-F1-model_v6.pdb,G3X0P4
AF-A0A8B7GB87-F1-model_v6.pdb,A0A8B7GB87
AF-A0A8B7GCE5-F1-model_v6.pdb,A0A8B7GCE5
AF-A0A8B7X0C5-F1-model_v6.pdb,A0A8B7X0C5
AF-A0A8B7G025-F1-model_v6.pdb,A0A8B7G025
AF-A0A7N4PRM2-F1-model_v6.pdb,A0A7N4PRM2
AF-A0A8B7X0E1-F1-model_v6.pdb,A0A8B7X0E1
AF-A0A8B7EEU1-F1-model_v6.pdb,A0A8B7EEU1
AF-A0A8B7FC55-F1-model_v6.pdb,A0A8B7FC55
AF-A0A8B7H937-F1-model_v6.pdb,A0A8B7H937
AF-A0A8B7WUS4-F1-model_v6.pdb,A0A8B7WUS4
AF-A0A8B7GHD5-F1-model_v6.pdb,A0A8B7GHD5
AF-A0A7J8GAC3-F1-model_v6.pdb,A0A7J8GAC3
AF-A0A8B7FRS8-F1-model_v6.pdb,A0A8B7FRS8
AF-A0A8B7HIK8-F1-model_v6.pdb,A0A8B7HIK8
AF-A0A8B7WWH0-F1-model_v6.pdb,A0A8B7WWH0
AF-A0A8B7FSQ4-F1-model_v6.pdb,A0A8B7FSQ4
AF-A0A8B7G5I8-F1-model_v6.pdb,A0A8B7G5I8
AF-A0A8B7G029-F1-model_v6.pdb,A0A8B7G029
AF-A0A8B7GTD8-F1-model_v6.pdb,A0A8B7GTD8
AF-A0A8B7GFZ5-F1-model_v6.pdb,A0A8B7GFZ5
AF-A0A8C6ECU7-F1-model_v6.pdb,A0A8C6ECU7
AF-A0A8B7F1Y5-F1-model_v6.pdb,A0A8B7F1Y5
AF-A0A8B7HBT9-F1-model_v6.pdb,A0A8B7HBT9
AF-A0A8B7EGP4-F1-model_v6.pdb,A0A8B7EGP4
AF-A0A8B7GHI9-F1-model_v6.pdb,A0A8B7GHI9
AF-A0A8C5UMA7-F1-model_v6.pdb,A0A8C5UMA7
AF-A0A8C5YE13-F1-model_v6.pdb,A0A8C5YE13
AF-A0A340X4X6-F1-model_v6.pdb,A0A340X4X6
AF-A0A7J8G562-F1-model_v6.pdb,A0A7J8G562
AF-A0A8B7HV59-F1-model_v6.pdb,A0A8B7HV59
AF-A0A8B7GAQ7-F1-model_v6.pdb,A0A8B7GAQ7
AF-A0A8B7HF07-F1-model_v6.pdb,A0A8B7HF07
AF-A0A8C5XXP1-F1-model_v6.pdb,A0A8C5XXP1
AF-A0A7J8D4F6-F1-model_v6.pdb,A0A7J8D4F6
AF-A0A7J8HPA0-F1-model_v6.pdb,A0A7J8HPA0
AF-A0A2R8ZY86-F1-model_v6.pdb,A0A2R8ZY86
AF-A0A7J8G7P1-F1-model_v6.pdb,A0A7J8G7P1
AF-A0A2R9AVD9-F1-model_v6.pdb,A0A2R9AVD9
AF-A0A8C3WCP1-F1-model_v6.pdb,A0A8C3WCP1
AF-A0A7J8H2R8-F1-model_v6.pdb,A0A7J8H2R8
AF-A0A2R8ZSE5-F1-model_v6.pdb,A0A2R8ZSE5
AF-A0A340WZA6-F1-model_v6.pdb,A0A340WZA6
AF-A0A2R9C162-F1-model_v6.pdb,A0A2R9C162
AF-A0A8C3VNM9-F1-model_v6.pdb,A0A8C3VNM9
AF-A0A340XMU4-F1-model_v6.pdb,A0A340XMU4
AF-A0A8C3X6A6-F1-model_v6.pdb,A0A8C3X6A6
AF-A0A340WGI9-F1-model_v6.pdb,A0A340WGI9
AF-A0A2R9BY97-F1-model_v6.pdb,A0A2R9BY97
AF-A0A2R9AJR0-F1-model_v6.pdb,A0A2R9AJR0
AF-A0A2R9A031-F1-model_v6.pdb,A0A2R9A031
AF-A0A340WGI7-F1-model_v6.pdb,A0A340WGI7
AF-A0A340XAZ6-F1-model_v6.pdb,A0A340XAZ6
AF-A0A7J8EJW9-F1-model_v6.pdb,A0A7J8EJW9
AF-A0A2R9AI58-F1-model_v6.pdb,A0A2R9AI58
AF-A0A340Y9X1-F1-model_v6.pdb,A0A340Y9X1
AF-A0A2R9AH78-F1-model_v6.pdb,A0A2R9AH78
AF-A0A340Y0V9-F1-model_v6.pdb,A0A340Y0V9
AF-A0A340WL22-F1-model_v6.pdb,A0A340WL22
AF-A0A340WIA1-F1-model_v6.pdb,A0A340WIA1
AF-A0A7J8DWS6-F1-model_v6.pdb,A0A7J8DWS6
AF-A0A340WIR8-F1-model_v6.pdb,A0A340WIR8
AF-A0A7J8JPQ6-F1-model_v6.pdb,A0A7J8JPQ6
AF-A0A7J8F155-F1-model_v6.pdb,A0A7J8F155
AF-A0A2R9BY56-F1-model_v6.pdb,A0A2R9BY56
AF-A0A340Y5I0-F1-model_v6.pdb,A0A340Y5I0
AF-A0A2R9AXJ4-F1-model_v6.pdb,A0A2R9AXJ4
